src	trg	w
3111	427	15
3111	1967	3
3111	846	4
3113	2961	6
3113	3625	13
3113	3523	6
3113	4019	4
3113	1559	17
3113	4024	10
3113	3129	10
3113	550	20
3113	3524	14
3113	3497	15
3113	3657	9
3113	2333	1
3113	2636	11
3113	1282	18
3113	804	6
3113	1891	16
3114	1461	17
3114	2604	7
3114	2244	20
3114	2966	5
3115	3253	13
3115	3173	9
3115	3677	17
3115	1673	15
3115	3065	1
3115	3162	17
3115	2597	7
3115	2333	15
3119	2769	2
3120	3363	8
3120	1449	18
3122	1927	10
3122	3199	7
3122	3083	19
3122	2992	12
3125	4148	20
3125	3163	17
3126	2743	2
3129	4099	14
3129	1075	12
3129	3197	4
3129	3180	6
3129	3090	13
3129	4019	4
3129	2354	5
3129	3113	2
3129	620	18
3129	2118	19
3129	3183	16
3129	1115	14
3129	487	16
3129	2340	12
3129	1891	4
3129	855	15
3129	2842	9
3129	1245	4
3129	1936	7
3131	3088	5
3131	2125	20
3132	4150	9
3132	2480	20
3132	3350	20
3132	2647	13
3132	2779	17
3132	2909	7
3132	910	4
3132	3491	17
3132	1938	2
3132	2996	6
3132	1494	13
3133	2532	3
3134	2313	6
3134	3375	4
3135	2834	4
3137	3263	17
3137	2142	6
3139	3710	10
3140	2801	5
3140	3059	8
3140	2722	18
3140	3245	15
3142	3276	11
3142	1588	10
3143	655	19
3143	3262	8
3143	1026	12
3144	1708	4
3144	2268	11
3144	2530	11
3144	3349	20
3145	2957	11
3145	3531	6
3145	2902	4
3145	3177	8
3145	3242	19
3145	2801	11
3149	1536	19
3149	2040	14
3149	2359	2
3149	3533	7
3149	2550	8
3149	1682	9
3149	2980	11
3149	3058	18
3150	1398	1
3150	1092	11
3150	2127	2
3150	243	10
3150	1729	3
3152	3297	2
3152	2631	9
3152	3772	12
3152	3991	5
3152	3737	3
3152	1399	13
3153	2952	19
3154	445	14
3154	3302	18
3154	1181	18
3155	2908	12
3155	483	20
3155	702	14
3155	350	6
3156	1442	14
3156	1590	5
3156	2758	15
3158	3495	15
3158	3831	2
3162	2354	10
3162	3173	18
3162	1424	19
3162	3115	19
3162	3065	17
3163	3125	10
3163	2199	4
3163	2374	2
3165	1905	20
3165	3679	17
3165	2075	18
3165	3015	7
3166	994	16
3167	1104	3
3168	2688	11
3168	2787	14
3168	2760	11
3168	3108	14
3168	2097	16
3168	1580	5
3168	2247	5
3168	2001	7
3168	2591	7
3168	2559	14
3168	1844	19
3168	2142	1
3168	1212	17
3168	2277	14
3168	1674	5
3168	2268	11
3168	1019	8
3168	3271	3
3168	1726	4
3170	3049	19
3170	2762	8
3170	1711	13
3170	2016	14
3170	1388	12
3170	1044	17
3170	3347	19
3170	3227	11
3172	2817	7
3172	3115	19
3172	3443	7
3172	3601	13
3172	1798	12
3172	3572	3
3172	3872	10
3172	3174	17
3172	2344	14
3172	3530	4
3172	3457	7
3172	1113	8
3172	1729	6
3173	3115	1
3173	3162	4
3173	1424	9
3173	3425	11
3174	2344	4
3174	1932	17
3174	3530	19
3174	3172	7
3175	4035	5
3175	3439	12
3175	3424	19
3175	1760	5
3176	3978	14
3176	2565	12
3176	3941	15
3176	3410	17
3176	1374	9
3176	618	16
3176	3067	14
3177	3928	10
3177	3790	17
3177	1268	20
3177	766	3
3177	2801	14
3177	3145	5
3177	3353	7
3177	1866	6
3177	2429	8
3178	2760	20
3178	1403	18
3178	3354	20
3178	853	1
3178	2169	17
3178	2359	11
3178	3812	3
3178	2532	17
3178	1682	6
3178	2508	17
3179	3461	4
3179	1587	17
3180	3425	7
3180	3446	4
3180	1536	20
3180	3606	14
3180	3129	3
3180	3823	14
3180	1115	20
3180	3862	6
3180	3406	19
3180	3596	6
3180	3115	2
3181	4134	20
3181	3821	14
3181	364	10
3181	3058	7
3183	1959	15
3183	3115	11
3183	3129	4
3183	3648	16
3183	940	13
3183	3216	2
3183	1673	10
3183	3065	7
3183	3113	9
3185	1639	6
3185	1340	8
3185	1343	15
3185	733	9
3185	2280	14
3185	2762	5
3185	2209	3
3187	3680	20
3187	3884	17
3187	3869	16
3187	2438	1
3187	3629	8
3187	3769	19
3187	3455	4
3187	1438	19
3189	3365	8
3190	2957	8
3190	2960	6
3191	1708	12
3191	1019	13
3191	1872	18
3191	4042	9
3192	2486	17
3192	791	6
3192	3824	20
3192	3346	9
3192	2358	10
3192	3907	7
3192	3251	3
3192	3835	14
3192	844	19
3192	2237	6
3192	3324	17
3192	584	10
3193	853	19
3193	3812	12
3193	2998	20
3193	2777	15
3193	3457	4
3193	1682	1
3194	3869	6
3194	3461	8
3194	1700	13
3194	2438	18
3196	3749	18
3196	2371	7
3196	2093	20
3196	3895	18
3196	1689	4
3197	3129	18
3197	2040	5
3197	1607	12
3198	3911	7
3198	3058	5
3198	3561	17
3198	2040	8
3198	3514	4
3198	1000	11
3199	2707	2
3199	3091	15
3199	3122	13
3199	2722	1
3199	3083	6
3202	2591	3
3202	2001	16
3202	1708	1
3202	2818	18
3202	3462	4
3202	2124	5
3203	1726	18
3203	2760	6
3203	1006	2
3203	2591	12
3203	2509	14
3203	3227	2
3203	1019	20
3205	2908	3
3205	3093	13
3207	2139	3
3207	1874	18
3209	3408	3
3209	1743	20
3209	1921	8
3211	2483	12
3211	3940	20
3211	3902	20
3211	2650	7
3211	2530	11
3211	2194	17
3211	876	5
3216	3183	18
3216	620	13
3216	3677	2
3216	3497	10
3216	3606	2
3216	3115	14
3216	3524	19
3216	3283	7
3216	1673	14
3216	2842	16
3217	4006	3
3217	2622	4
3217	3886	16
3217	3695	6
3217	3337	6
3218	2613	11
3220	3288	17
3220	1742	20
3220	3812	18
3220	1798	9
3220	1138	5
3224	1672	12
3224	1319	8
3224	733	11
3224	1600	12
3224	1665	7
3224	696	19
3226	1715	1
3227	3902	6
3227	3049	5
3227	2903	10
3227	1006	2
3227	1044	16
3227	3203	10
3227	3170	17
3228	1443	14
3228	1381	12
3228	3890	13
3228	1059	11
3228	2199	15
3228	2979	15
3229	3545	18
3229	3631	3
3230	2695	19
3230	2423	17
3230	3644	12
3230	1605	4
3230	2349	2
3230	2269	1
3231	2823	16
3232	559	6
3232	3288	14
3232	1674	2
3232	2880	6
3233	3403	19
3233	3446	2
3233	1374	14
3233	1382	17
3236	3631	14
3236	3528	9
3236	1181	10
3236	3302	9
3236	445	12
3236	1062	7
3237	1907	17
3237	3288	13
3237	3435	5
3237	3413	8
3237	3245	17
3237	2209	11
3238	2643	17
3238	422	6
3238	2953	9
3238	1718	3
3239	1113	6
3239	3872	17
3239	620	16
3239	3443	20
3239	1202	9
3239	1060	1
3240	1254	4
3241	3919	2
3241	2647	7
3242	2801	4
3242	1019	17
3242	3145	1
3242	1083	1
3244	1684	1
3244	787	16
3245	3237	16
3245	3082	15
3245	2722	20
3245	2398	15
3245	3413	8
3245	2209	17
3245	2429	9
3245	3140	2
3245	3091	11
3247	3732	10
3247	2429	16
3247	3091	17
3249	3460	14
3249	2710	9
3251	3324	13
3251	1873	2
3251	584	20
3251	3192	12
3253	3115	9
3253	2597	18
3253	2933	1
3255	1934	2
3256	3067	8
3258	1900	17
3258	2381	17
3258	3823	12
3258	3920	12
3258	3820	17
3259	3764	8
3259	3513	8
3259	3623	16
3259	1896	4
3259	3025	13
3262	1026	14
3263	3137	20
3264	3278	7
3269	416	11
3270	2779	6
3270	1611	11
3270	2385	5
3270	1891	20
3270	1999	8
3270	2357	9
3270	2887	2
3271	2880	20
3271	3736	12
3271	3885	6
3271	3452	11
3271	1708	3
3271	2097	9
3271	3938	1
3271	1926	14
3271	1906	2
3271	2357	2
3271	3354	17
3271	1294	2
3271	3220	20
3271	3108	2
3271	3296	12
3271	3168	19
3271	3462	12
3271	834	5
3271	2124	4
3271	1019	17
3271	2818	12
3271	2707	20
3271	2777	7
3271	2268	3
3271	2277	4
3271	1872	10
3271	2222	4
3273	2601	7
3273	2301	4
3273	1687	9
3273	1516	7
3277	3695	4
3278	3749	20
3278	1365	17
3278	3591	16
3278	1708	18
3278	3264	2
3278	1403	20
3279	2821	8
3279	1196	7
3279	2695	8
3279	2924	18
3281	3698	12
3282	1314	4
3282	3641	11
3282	2604	2
3283	3823	9
3283	2354	18
3283	3425	11
3283	3216	9
3283	1174	6
3283	3173	13
3283	620	5
3283	1673	5
3284	1690	14
3284	1403	19
3284	1954	14
3284	881	11
3284	2469	15
3284	1098	2
3284	2247	10
3285	202	1
3286	2787	20
3286	2277	17
3287	3439	14
3287	1877	6
3287	2162	18
3287	2787	17
3288	1303	15
3288	1999	17
3288	2892	1
3288	3738	9
3288	1096	16
3288	1223	13
3288	2707	16
3288	3220	20
3288	3054	17
3288	915	19
3288	3237	3
3288	3799	9
3288	686	4
3288	1611	15
3288	1314	2
3288	2820	1
3288	3527	20
3288	3480	4
3288	2260	8
3288	3232	20
3288	1181	12
3289	1147	11
3289	940	9
3289	1190	2
3289	3558	10
3289	1001	8
3289	1131	2
3290	1374	6
3292	2216	9
3292	2038	10
3294	2416	9
3295	828	19
3296	1234	3
3296	3271	3
3300	1422	19
3300	1424	18
3300	805	6
3300	1959	16
3300	3183	20
3301	2422	2
3301	1235	2
3303	3440	18
3305	2239	13
3306	1435	14
3313	365	20
3314	3062	2
3315	1028	7
3316	2099	6
3319	1692	17
3321	1678	4
3322	1944	20
3322	1718	7
3322	2209	18
3323	3578	11
3323	2034	3
3324	3835	10
3324	844	18
3324	3251	3
3324	584	15
3324	791	16
3324	2556	9
3324	2818	18
3324	3546	7
3324	2441	5
3324	893	2
3324	188	11
3324	1370	1
3324	3465	12
3324	3346	2
3324	3192	10
3325	1398	16
3325	385	8
3325	2040	16
3325	391	13
3325	3840	18
3325	2514	13
3325	3796	13
3325	3392	17
3326	2610	20
3326	1486	8
3326	3354	6
3326	2532	16
3326	1019	2
3328	3263	8
3328	1272	4
3328	3242	2
3329	1421	14
3332	3974	10
3332	2937	16
3332	2732	18
3332	3346	14
3332	3439	17
3332	2243	19
3332	2996	11
3332	1334	2
3333	3545	15
3333	1403	8
3333	2012	15
3333	2847	15
3333	1054	12
3335	2940	19
3335	2774	14
3336	3745	2
3337	2229	6
3337	3217	6
3337	3695	4
3338	4008	2
3338	257	1
3339	3260	17
3339	2162	3
3339	3287	6
3339	2552	4
3343	511	20
3344	3994	12
3344	3198	4
3344	3035	17
3344	3533	13
3344	3363	10
3344	384	1
3344	30	5
3345	2438	2
3345	3680	11
3345	3633	1
3345	3769	8
3345	3594	16
3345	1700	2
3345	3461	14
3346	1274	3
3346	3332	11
3346	3324	18
3347	2016	2
3347	2970	16
3347	3170	1
3350	164	15
3350	2276	20
3350	4022	16
3350	1001	16
3350	3452	14
3350	1543	2
3351	1482	19
3351	3460	20
3351	2541	15
3351	2657	9
3353	3928	10
3353	3790	17
3353	3177	7
3353	2818	5
3353	3062	5
3354	3178	7
3354	1891	19
3354	3271	19
3354	2777	3
3354	1486	18
3356	3521	10
3356	2574	8
3356	3437	16
3356	2330	2
3356	2930	2
3360	3598	3
3360	2729	2
3361	3263	8
3361	3137	7
3363	804	15
3363	3558	14
3363	3661	8
3363	3120	5
3363	2514	15
3363	3344	8
3364	2506	18
3364	1649	11
3364	798	10
3365	3189	4
3365	525	8
3367	3741	6
3367	2823	8
3367	2277	6
3367	3046	18
3370	3813	8
3370	1844	17
3370	2552	10
3370	1350	11
3370	2617	12
3373	2903	4
3373	2530	13
3373	2909	10
3373	3462	15
3375	3553	19
3375	2379	6
3375	2313	1
3375	3134	16
3377	3356	9
3377	3709	4
3377	2914	3
3377	1026	18
3377	3416	19
3377	3218	8
3377	2330	19
3377	3014	16
3378	973	17
3378	1244	11
3378	545	19
3378	214	15
3378	1569	2
3378	1773	12
3379	1536	13
3379	1250	7
3381	1687	18
3389	2112	12
3389	1745	5
3391	998	4
3391	74	1
3394	3444	18
3395	1334	4
3395	1743	12
3396	1435	14
3396	1351	16
3396	3950	8
3396	3231	8
3396	2550	7
3396	1689	18
3402	2306	17
3403	933	17
3403	1374	2
3403	3233	4
3405	3083	9
3405	2402	15
3405	2349	18
3405	1456	4
3406	1673	11
3406	3820	9
3406	3283	4
3406	3862	18
3406	3180	12
3407	1964	15
3407	2639	9
3407	2537	11
3407	2368	16
3407	3711	8
3407	2575	20
3407	1982	7
3407	2364	16
3407	2681	1
3407	3669	11
3407	739	8
3407	479	16
3407	523	6
3407	3454	18
3407	2208	5
3407	3453	19
3407	135	5
3407	354	7
3407	1694	3
3407	2407	18
3408	2404	14
3408	1504	9
3408	1743	20
3408	1938	10
3408	3209	19
3408	2529	6
3411	1543	5
3413	1944	3
3413	3059	1
3413	3245	8
3413	2209	9
3413	3237	12
3413	2429	20
3415	1908	3
3416	3377	3
3416	3825	13
3416	1026	17
3418	1647	6
3419	3776	7
3419	2835	18
3421	1272	4
3423	3601	12
3423	3863	1
3423	1697	6
3424	3792	10
3424	2534	9
3424	4076	7
3424	3175	6
3424	1760	16
3425	3180	19
3425	3648	13
3425	1559	17
3425	2251	5
3425	3173	8
3429	1863	19
3430	163	8
3431	3093	12
3431	1134	19
3431	2024	17
3433	3749	18
3433	1483	13
3433	1512	19
3433	1212	20
3435	3237	12
3436	2105	13
3437	3925	18
3437	3356	1
3437	2613	20
3437	2574	11
3438	1891	3
3438	2694	8
3439	2707	12
3439	2484	10
3439	3175	17
3439	3287	11
3439	3005	9
3439	3332	3
3439	2162	11
3439	2732	19
3440	3303	4
3441	3178	17
3441	3572	6
3441	1798	10
3441	3457	6
3442	3083	16
3443	3457	1
3443	3872	5
3443	3572	18
3443	1798	5
3443	1424	6
3443	620	15
3444	3394	7
3445	2392	13
3445	786	11
3445	1370	5
3445	1717	14
3445	2622	20
3446	3180	18
3446	2333	20
3446	2566	5
3446	1060	4
3446	1075	17
3446	3233	8
3447	1844	20
3447	3487	18
3450	2509	9
3450	2506	20
3451	4042	11
3451	3658	18
3451	2732	17
3452	2124	1
3452	1999	5
3452	1774	9
3452	3938	1
3452	2898	9
3452	3271	7
3452	855	2
3452	3477	7
3452	2798	11
3452	3916	17
3452	1760	12
3452	2622	15
3452	3350	1
3452	2016	16
3452	602	14
3453	2407	10
3453	2681	20
3455	3869	7
3455	3773	17
3455	3769	5
3455	3850	20
3455	2438	2
3455	3187	13
3455	3629	2
3455	1438	2
3457	3572	11
3457	745	9
3457	3443	14
3457	2176	8
3457	3193	11
3457	3441	6
3457	1798	16
3458	3578	6
3458	2304	1
3458	1132	7
3458	1518	10
3458	771	18
3459	2909	4
3460	2541	17
3460	1873	11
3460	3249	1
3460	3351	11
3461	2584	2
3461	3179	4
3461	3869	19
3461	3594	11
3461	3194	14
3461	1587	3
3461	3769	14
3461	3345	4
3461	2438	5
3462	1472	15
3462	1726	13
3462	2553	17
3462	2222	18
3462	3940	8
3462	1708	11
3462	3546	5
3462	3202	7
3462	1294	9
3462	2530	12
3462	2001	1
3462	3373	12
3463	365	4
3465	3324	17
3465	1193	4
3469	427	16
3469	3763	2
3469	2943	10
3472	1932	14
3472	1374	9
3475	1794	19
3475	2319	12
3475	2406	10
3475	1066	18
3475	1795	16
3477	545	16
3477	1495	13
3477	3452	11
3478	1244	10
3480	1844	4
3480	1273	11
3480	3452	15
3480	1543	13
3480	1212	10
3480	2591	7
3480	3288	3
3480	2431	13
3481	4099	1
3481	4150	13
3482	1874	10
3486	3023	10
3487	2917	5
3487	3447	14
3491	2395	14
3491	3132	11
3495	3276	14
3495	3260	16
3495	3935	15
3495	3886	14
3495	3060	16
3495	3158	8
3497	270	14
3497	3614	11
3497	2463	7
3497	3216	18
3497	3536	7
3497	3036	9
3497	3524	2
3497	3113	20
3498	3082	20
3499	4080	14
3501	2940	14
3502	283	6
3504	1131	3
3504	116	2
3504	1001	3
3505	3917	11
3505	391	20
3505	375	7
3505	1287	13
3505	1398	19
3505	2006	20
3505	2428	6
3505	507	6
3505	3018	13
3505	1920	8
3505	1531	2
3505	2189	7
3505	770	16
3506	2743	16
3506	533	3
3507	473	9
3507	1927	10
3511	543	5
3512	2445	4
3513	3259	12
3513	3722	17
3513	1346	7
3513	2550	16
3513	3962	6
3513	3764	7
3514	4106	3
3514	3446	11
3514	3198	9
3514	1424	4
3514	3443	17
3516	2855	7
3516	1370	7
3518	3560	1
3518	2566	20
3520	3016	7
3520	2740	7
3520	2791	19
3520	2514	7
3520	2490	19
3520	1481	1
3520	1226	15
3521	3922	9
3521	3925	17
3521	2475	15
3521	2765	10
3521	2930	20
3521	1660	15
3521	2245	16
3521	3356	19
3523	3113	8
3523	1483	7
3523	3904	13
3523	3898	20
3523	1512	1
3523	3302	4
3524	4024	15
3524	2354	18
3524	3614	5
3524	2463	13
3524	3113	7
3524	3036	15
3524	3536	16
3524	3216	10
3524	3497	7
3526	1710	12
3527	2604	17
3527	3288	19
3528	3302	13
3528	445	10
3528	1062	7
3528	3236	4
3528	3383	2
3530	3601	8
3530	3457	3
3530	3172	16
3530	3174	3
3531	3145	18
3531	2497	17
3532	3013	16
3533	3661	7
3533	3994	11
3533	3919	4
3533	3149	11
3533	3058	2
3533	3344	3
3536	892	4
3536	2878	16
3536	3497	19
3536	3524	8
3536	746	11
3538	1729	11
3539	2482	20
3541	434	17
3541	992	5
3545	2267	12
3545	2823	1
3545	3229	15
3545	1869	17
3545	3333	18
3545	1708	2
3545	1212	17
3545	2556	4
3545	3546	12
3545	853	15
3545	2001	14
3546	2847	18
3546	3462	20
3546	2760	16
3546	3545	2
3546	3324	5
3547	3845	5
3548	3456	14
3549	2972	5
3549	4075	5
3549	688	11
3549	3332	10
3549	3621	19
3549	634	7
3549	813	6
3549	2073	7
3549	1398	18
3549	1495	10
3549	2605	1
3549	1554	13
3549	1539	6
3549	545	3
3549	1665	8
3550	2202	15
3551	1337	11
3553	3375	8
3558	3363	7
3558	1612	19
3558	3796	19
3558	804	12
3558	3289	9
3558	1190	13
3559	1022	6
3560	2526	14
3560	3936	15
3560	2631	7
3560	2966	5
3560	3054	7
3560	3518	20
3560	1482	12
3560	1721	14
3561	439	6
3561	3198	15
3561	1000	3
3562	694	18
3564	3631	19
3564	3635	15
3565	2073	11
3565	1665	17
3565	733	14
3567	3668	2
3569	3115	7
3569	3173	16
3569	3648	13
3569	2138	14
3569	3183	14
3570	2762	12
3571	3714	17
3571	3059	20
3571	2550	13
3572	3443	4
3572	620	1
3572	3139	16
3572	1113	16
3572	1331	7
3572	3812	5
3572	3172	2
3572	3441	7
3572	3457	17
3572	1798	8
3574	11	10
3574	224	7
3574	1522	20
3574	54	10
3574	1465	8
3574	2254	7
3574	496	10
3574	1287	9
3574	105	14
3574	1971	1
3574	230	15
3574	1648	4
3574	2	10
3574	2034	19
3574	79	18
3574	777	14
3574	24	16
3574	96	9
3574	1162	10
3574	514	4
3574	306	16
3574	2304	1
3574	147	3
3574	3000	9
3574	2178	18
3574	3578	20
3574	2086	20
3574	204	8
3574	102	19
3578	105	19
3578	102	4
3578	2102	19
3578	3323	7
3578	375	3
3578	204	7
3578	2034	11
3579	243	10
3579	77	4
3579	556	15
3579	212	11
3579	204	9
3579	496	8
3579	139	15
3579	1919	19
3579	2667	6
3579	2086	18
3579	1615	20
3579	79	11
3579	306	5
3579	96	10
3579	102	19
3579	208	3
3579	147	14
3579	1889	4
3579	1415	14
3580	2438	14
3581	4084	7
3581	2791	13
3581	1715	19
3581	3911	6
3581	4059	14
3581	3840	9
3581	2660	8
3581	3096	7
3581	1226	15
3581	3104	20
3581	2647	2
3581	1481	1
3585	3823	11
3585	3149	4
3585	1741	12
3585	1536	2
3587	1904	14
3587	2898	7
3587	2099	13
3587	3119	5
3587	3109	11
3590	2012	1
3591	3278	6
3594	3461	4
3594	3345	18
3595	2140	18
3595	2075	1
3596	3606	20
3596	3862	13
3596	3180	16
3596	1900	9
3598	323	11
3598	306	16
3598	2729	2
3598	3360	7
3600	354	3
3600	2719	7
3601	3423	20
3601	3530	3
3601	3172	1
3605	2701	12
3606	620	20
3606	3180	17
3606	3596	16
3606	1607	17
3606	1900	6
3606	3115	5
3606	1673	5
3606	3216	11
3607	775	5
3607	780	16
3612	4040	16
3612	176	18
3614	3497	1
3614	3524	9
3615	121	10
3618	1398	3
3618	1421	13
3619	1578	7
3619	2040	2
3621	733	15
3621	784	4
3622	1912	9
3623	3764	14
3623	3259	13
3624	1580	1
3624	2508	12
3625	3113	3
3626	1544	17
3626	1512	1
3627	1827	11
3631	2966	16
3631	3564	9
3631	1611	19
3631	3236	9
3631	3302	9
3631	2892	10
3631	1181	4
3631	1403	1
3631	3229	11
3631	1682	12
3633	3345	16
3633	1700	13
3635	2875	13
3635	3564	4
3637	1555	12
3637	1198	6
3637	638	7
3637	986	10
3640	2550	12
3641	3114	12
3641	2604	12
3641	3282	7
3641	2244	6
3642	2009	12
3644	1696	11
3644	948	7
3644	2924	16
3644	3230	8
3645	2359	1
3645	745	14
3646	3103	4
3646	334	1
3646	426	13
3647	2996	11
3648	2251	1
3648	1136	19
3648	1959	20
3648	3569	9
3648	3173	18
3650	2325	15
3650	3776	6
3650	966	1
3651	812	3
3653	3912	7
3654	883	4
3654	2384	12
3654	613	2
3657	3113	16
3658	3485	11
3658	3451	16
3660	1993	19
3660	1937	10
3661	3533	10
3661	3994	8
3664	2525	20
3668	4037	11
3668	2295	5
3669	2681	6
3670	173	2
3670	538	11
3671	1322	14
3675	1019	20
3677	2267	1
3677	3115	19
3677	1673	20
3677	3216	5
3678	3895	20
3679	3922	1
3679	3165	10
3680	3067	3
3687	3754	6
3687	2427	2
3689	1244	7
3689	2875	19
3689	1398	15
3689	2532	3
3689	1926	9
3689	2012	9
3693	3823	4
3693	3258	7
3693	4059	7
3693	1536	17
3693	3949	15
3695	4006	4
3695	3935	9
3695	3886	10
3695	3217	16
3695	3277	11
3695	3337	18
3696	2277	7
3698	3281	4
3700	2406	19
3700	2957	1
3709	2330	1
3709	3521	19
3710	3139	7
3714	3722	3
3714	1689	4
3714	3571	8
3715	1779	16
3715	3863	5
3715	3777	9
3715	620	18
3719	942	12
3722	1228	8
3722	1351	14
3722	3714	13
3722	3513	16
3722	2550	1
3722	3950	4
3722	3751	17
3722	3949	10
3722	1536	16
3722	3764	3
3722	1458	17
3724	3778	8
3727	2707	15
3727	1096	14
3731	1398	12
3731	173	9
3731	202	4
3731	176	20
3731	1739	4
3732	3083	20
3732	631	9
3732	3091	6
3732	1871	19
3732	923	3
3732	3247	3
3734	2301	2
3736	3271	8
3736	1863	20
3737	2566	17
3737	3965	8
3737	3991	4
3737	3152	2
3737	1647	20
3737	3816	7
3738	3288	14
3738	2998	10
3739	2695	16
3741	3367	2
3741	2530	19
3745	3336	7
3745	1844	8
3748	656	16
3748	1398	2
3749	3278	13
3749	3196	12
3750	3934	5
3751	2550	10
3751	3722	19
3751	3950	18
3752	3145	3
3754	3075	2
3754	3687	6
3754	1211	6
3754	977	15
3754	3393	4
3755	633	17
3761	1988	15
3763	2211	4
3763	427	13
3763	3469	10
3764	928	5
3764	1346	1
3764	3722	17
3764	1536	5
3764	1896	15
3764	3513	18
3764	3259	16
3766	3099	12
3769	3773	20
3769	3455	14
3769	3884	6
3769	3594	6
3769	3187	17
3769	2438	18
3769	3461	8
3769	3680	18
3769	3345	1
3769	1438	3
3772	4017	10
3772	3152	8
3772	3991	18
3772	3965	17
3773	3869	9
3773	3884	10
3773	3455	7
3773	3769	19
3774	656	17
3774	892	20
3774	1106	4
3774	363	9
3774	2517	11
3774	2689	18
3774	3338	1
3774	228	3
3774	496	18
3774	877	20
3774	21	10
3774	375	13
3774	127	9
3774	2	9
3774	777	5
3774	212	11
3774	102	6
3774	244	4
3774	384	13
3774	1603	10
3774	947	1
3774	50	5
3774	473	16
3774	1120	7
3774	16	10
3774	96	13
3774	79	20
3774	272	16
3774	1246	4
3774	1919	13
3774	1560	6
3774	3086	7
3774	1169	15
3774	514	10
3774	3763	12
3774	479	4
3774	770	14
3774	537	11
3774	84	1
3774	317	4
3774	230	11
3774	582	11
3774	203	1
3776	3650	12
3776	3419	7
3776	602	2
3777	3443	10
3777	3115	16
3777	3149	6
3777	620	16
3777	2333	14
3778	3724	5
3780	1887	16
3782	1147	4
3782	1760	7
3782	1370	6
3782	1308	5
3782	3516	3
3785	3995	18
3785	915	16
3789	1746	7
3790	1228	1
3790	3177	19
3790	3062	18
3790	3353	7
3792	1760	3
3792	3175	3
3792	3424	4
3793	1482	12
3793	3936	20
3793	3888	13
3796	3392	5
3796	3558	1
3796	2514	16
3796	3325	12
3797	1647	4
3799	4096	9
3799	3288	14
3801	2222	12
3802	3907	15
3803	3816	13
3807	1613	13
3809	3820	1
3809	2808	12
3810	3764	5
3812	3178	19
3812	3572	19
3812	3193	14
3812	3220	12
3813	1350	18
3813	3370	1
3813	2552	1
3814	483	6
3816	3803	8
3816	3737	3
3816	2566	20
3819	2333	9
3820	3406	5
3820	3162	5
3820	3809	11
3820	3823	16
3820	3555	13
3820	373	7
3820	3862	9
3820	3258	1
3820	2808	19
3821	3181	19
3823	2040	18
3823	1536	15
3823	2333	18
3823	3283	1
3823	3820	4
3823	1902	3
3823	3585	15
3823	3258	6
3823	2718	13
3823	1741	18
3823	3180	20
3825	3416	19
3825	3014	17
3827	1729	7
3827	1936	5
3827	3155	12
3827	775	9
3827	1595	10
3829	3526	14
3829	1768	3
3831	2642	13
3831	2608	4
3831	3158	15
3831	2223	12
3832	4045	13
3835	3324	15
3835	584	19
3835	3192	17
3836	2272	20
3836	1559	9
3836	2251	4
3837	1941	7
3839	1534	19
3840	2794	12
3840	3581	4
3843	4153	8
3844	3168	14
3844	2787	1
3844	1580	10
3844	2553	9
3844	2142	5
3844	3938	2
3844	1403	7
3844	1234	19
3845	3547	13
3845	2048	5
3845	2909	4
3846	1002	9
3849	4002	16
3850	3869	4
3850	1438	5
3853	2290	7
3859	514	20
3859	364	6
3861	1393	20
3861	2176	15
3862	3809	7
3862	3115	9
3862	3406	13
3862	3820	16
3862	3823	16
3862	3180	1
3862	3596	3
3863	3715	12
3863	3423	8
3863	620	11
3865	3011	17
3869	3194	20
3869	3455	20
3869	3850	6
3869	3773	4
3869	3629	12
3869	3461	15
3869	1438	18
3869	3680	7
3869	3884	15
3869	3187	18
3869	3769	20
3872	3444	10
3872	3239	10
3872	1113	2
3872	1798	17
3872	3172	14
3872	3443	19
3873	1443	7
3876	2430	1
3877	2001	12
3879	2406	1
3879	2647	3
3879	1698	8
3884	1438	7
3884	3633	13
3884	2438	13
3884	3680	2
3885	2268	1
3885	2277	3
3885	3286	15
3885	3622	18
3885	2777	14
3885	3271	7
3886	3495	8
3886	3217	10
3886	3695	18
3888	4049	8
3889	1193	13
3890	1909	19
3890	3228	10
3890	711	9
3890	1381	15
3892	421	14
3892	1398	13
3895	2357	7
3895	3196	15
3895	2093	4
3898	1483	11
3898	3523	5
3902	2530	2
3902	3227	1
3902	3211	19
3902	3049	9
3902	3940	15
3904	3523	4
3904	1512	12
3904	1483	9
3905	2478	14
3905	2583	11
3905	1639	9
3905	2797	1
3905	1804	4
3905	3687	3
3905	1843	2
3905	1370	18
3905	1665	6
3905	733	10
3906	2522	13
3907	3802	19
3907	2222	2
3907	3346	18
3907	3192	1
3907	1089	18
3911	3581	9
3911	3592	8
3911	3619	4
3911	3198	18
3912	3653	20
3912	3989	7
3915	4011	5
3916	819	2
3916	1281	7
3916	974	19
3916	3083	20
3916	2823	1
3916	2746	2
3916	3452	5
3916	2427	12
3916	1193	18
3917	3505	8
3917	976	12
3917	1030	4
3920	3820	5
3920	3258	2
3922	1660	13
3922	3521	2
3922	1026	20
3922	3679	12
3922	2075	9
3924	2814	10
3925	3437	5
3925	1126	11
3925	2574	3
3925	3521	20
3928	2801	11
3928	2770	6
3928	1268	2
3928	4055	16
3928	3353	15
3928	3177	18
3928	3082	5
